NoEssai,NoBloc,NoTraitement,ID,ID_bl,NtotDose,PtotDose,KtotDose,test_type,RendVendable
243,2,5,243-2-5,243-2,190,50,270,P,43.409795
243,2,6,243-2-6,243-2,190,100,270,P,42.81971571
243,2,7,243-2-7,243-2,190,150,270,P,45.11323143
243,2,8,243-2-8,243-2,190,200,270,P,46.56059571
243,2,9,243-2-9,243-2,190,250,270,P,45.25796786
243,2,10,243-2-10,243-2,190,300,270,P,41.16081357
243,3,1,243-3-1,243-3,190,0,270,P,35.24888714
243,3,2,243-3-2,243-3,190,50,270,P,39.94725429
243,3,3,243-3-3,243-3,190,100,270,P,40.92700857
243,3,4,243-3-4,243-3,190,150,270,P,38.12134857
243,3,5,243-3-5,243-3,190,50,270,P,39.56871286
243,3,6,243-3-6,243-3,190,100,270,P,36.67398429
243,3,7,243-3-7,243-3,190,150,270,P,40.48166571
243,3,8,243-3-8,243-3,190,200,270,P,46.31565714
243,3,9,243-3-9,243-3,190,250,270,P,39.84705214
243,3,10,243-3-10,243-3,190,300,270,P,42.75291429
244,1,1,244-1-1,244-1,190,0,270,P,29.54849857
244,1,2,244-1-2,244-1,190,50,270,P,27.13251357
244,1,3,244-1-3,244-1,190,100,270,P,29.43716286
244,1,4,244-1-4,244-1,190,150,270,P,24.07078143
244,1,5,244-1-5,244-1,190,50,270,P,22.47868071
244,1,6,244-1-6,244-1,190,100,270,P,25.77421786
244,1,7,244-1-7,244-1,190,150,270,P,26.97664357
244,1,8,244-1-8,244-1,190,200,270,P,24.12644929
244,1,9,244-1-9,244-1,190,250,270,P,26.03029
244,1,10,244-1-10,244-1,190,300,270,P,24.50499071
244,2,1,244-2-1,244-2,190,0,270,P,32.47662786
244,2,2,244-2-2,244-2,190,50,270,P,26.74283857
244,2,3,244-2-3,244-2,190,100,270,P,25.58494714
244,2,4,244-2-4,244-2,190,150,270,P,26.44223214
244,2,5,244-2-5,244-2,190,50,270,P,27.822795
244,2,6,244-2-6,244-2,190,100,270,P,24.66086071
244,2,7,244-2-7,244-2,190,150,270,P,25.72968357
244,2,8,244-2-8,244-2,190,200,270,P,24.71652857
244,2,9,244-2-9,244-2,190,250,270,P,31.61934286
244,2,10,244-2-10,244-2,190,300,270,P,29.10315571
244,3,1,244-3-1,244-3,190,0,270,P,28.00093214
244,3,2,244-3-2,244-3,190,50,270,P,29.19222429
244,3,3,244-3-3,244-3,190,100,270,P,30.68412286
244,3,4,244-3-4,244-3,190,150,270,P,27.31065071
244,3,5,244-3-5,244-3,190,50,270,P,33.73472143
244,3,6,244-3-6,244-3,190,100,270,P,30.01610857
244,3,7,244-3-7,244-3,190,150,270,P,26.18616
244,3,8,244-3-8,244-3,190,200,270,P,28.64667929
244,3,9,244-3-9,244-3,190,250,270,P,28.54647714
244,3,10,244-3-10,244-3,190,300,270,P,29.44829643
246,1,1,246-1-1,246-1,150,0,100,P,16.84370188
246,1,2,246-1-2,246-1,150,50,100,P,20.64303313
246,1,3,246-1-3,246-1,150,100,100,P,21.3931575
246,1,4,246-1-4,246-1,150,150,100,P,23.97475438
246,1,5,246-1-5,246-1,150,50,100,P,23.1856625
246,1,6,246-1-6,246-1,150,100,100,P,18.626465
246,1,7,246-1-7,246-1,150,150,100,P,22.84469688
246,1,8,246-1-8,246-1,150,200,100,P,23.85785188
246,1,9,246-1-9,246-1,150,250,100,P,21.51006
246,2,1,246-2-1,246-2,150,0,100,P,19.95136
246,2,2,246-2-2,246-2,150,50,100,P,25.23145625
246,2,3,246-2-3,246-2,150,100,100,P,25.15352125
246,2,4,246-2-4,246-2,150,150,100,P,33.67766188
246,2,5,246-2-5,246-2,150,50,100,P,24.9781675
246,2,6,246-2-6,246-2,150,100,100,P,22.0166375
246,2,7,246-2-7,246-2,150,150,100,P,25.15352125
246,2,8,246-2-8,246-2,150,200,100,P,25.18274688
246,2,9,246-2-9,246-2,150,250,100,P,27.822795
246,3,1,246-3-1,246-3,150,0,100,P,14.58358688
246,3,2,246-3-2,246-3,150,50,100,P,24.38391313
246,3,3,246-3-3,246-3,150,100,100,P,24.31572
246,3,4,246-3-4,246-3,150,150,100,P,24.21830125
246,3,5,246-3-5,246-3,150,50,100,P,23.52662813
246,3,6,246-3-6,246-3,150,100,100,P,25.2119725
246,3,7,246-3-7,246-3,150,150,100,P,26.03029
246,3,8,246-3-8,246-3,150,200,100,P,29.98549125
246,3,9,246-3-9,246-3,150,250,100,P,26.15693438
247,1,1,247-1-1,247-1,150,0,100,P,24.73537
247,1,2,247-1-2,247-1,150,50,100,P,29.15968
247,1,3,247-1-3,247-1,150,100,100,P,25.71855
247,1,4,247-1-4,247-1,150,150,100,P,31.46176
247,1,5,247-1-5,247-1,150,50,100,P,26.98949
247,1,6,247-1-6,247-1,150,100,100,P,33.73986
247,1,7,247-1-7,247-1,150,150,100,P,29.07575
247,1,8,247-1-8,247-1,150,200,100,P,33.38016
247,1,9,247-1-9,247-1,150,250,100,P,32.04927
247,2,1,247-2-1,247-2,150,0,100,P,17.88908
247,2,2,247-2-2,247-2,150,50,100,P,32.02529
247,2,3,247-2-3,247-2,150,100,100,P,35.396878
247,2,4,247-2-4,247-2,150,150,100,P,25.57467
247,2,5,247-2-5,247-2,150,50,100,P,17.88908
247,2,6,247-2-6,247-2,150,100,100,P,19.184
247,2,7,247-2-7,247-2,150,150,100,P,24.38766
247,2,8,247-2-8,247-2,150,200,100,P,22.87692
247,2,9,247-2-9,247-2,150,250,100,P,28.08058
247,3,1,247-3-1,247-3,150,0,100,P,38.08024
247,3,2,247-3-2,247-3,150,50,100,P,26.76168
247,3,3,247-3-3,247-3,150,100,100,P,28.94386
247,3,4,247-3-4,247-3,150,150,100,P,24.50756
247,3,5,247-3-5,247-3,150,50,100,P,27.24128
247,3,6,247-3-6,247-3,150,100,100,P,23.42846
247,3,7,247-3-7,247-3,150,150,100,P,26.47392
247,3,8,247-3-8,247-3,150,200,100,P,30.82629
247,3,9,247-3-9,247-3,150,250,100,P,30.56251
248,1,1,248-1-1,248-1,190,0,270,P,21.01487143
248,1,2,248-1-2,248-1,190,50,270,P,19.97791714
248,1,3,248-1-3,248-1,190,100,270,P,17.59512857
248,1,4,248-1-4,248-1,190,150,270,P,24.47874
248,1,5,248-1-5,248-1,190,200,270,P,23.69550857
248,1,6,248-1-6,248-1,190,50,270,P,20.05513714
248,1,7,248-1-7,248-1,190,100,270,P,22.17317143
248,1,8,248-1-8,248-1,190,150,270,P,25.33919143
248,1,9,248-1-9,248-1,190,200,270,P,22.49308286
248,1,10,248-1-10,248-1,190,250,270,P,20.81630571
248,1,11,248-1-11,248-1,190,300,270,P,20.33092286
248,2,1,248-2-1,248-2,190,0,270,P,22.07388857
248,2,2,248-2-2,248-2,190,50,270,P,23.9382
248,2,3,248-2-3,248-2,190,100,270,P,25.47156857
248,2,4,248-2-4,248-2,190,150,270,P,21.77604
248,2,5,248-2-5,248-2,190,200,270,P,20.37504857
248,2,6,248-2-6,248-2,190,50,270,P,30.02754857
248,2,7,248-2-7,248-2,190,100,270,P,24.89793429
248,2,8,248-2-8,248-2,190,150,270,P,21.44509714
248,2,9,248-2-9,248-2,190,200,270,P,29.10090857
248,2,10,248-2-10,248-2,190,250,270,P,22.65855429
248,2,11,248-2-11,248-2,190,300,270,P,23.25425143
248,3,1,248-3-1,248-3,190,0,270,P,26.03417143
248,3,2,248-3-2,248-3,190,50,270,P,23.72860286
248,3,3,248-3-3,248-3,190,100,270,P,25.78044857
248,3,4,248-3-4,248-3,190,150,270,P,15.33368571
248,3,5,248-3-5,248-3,190,200,270,P,22.19523429
248,3,6,248-3-6,248-3,190,50,270,P,18.64311429
248,3,7,248-3-7,248-3,190,100,270,P,22.18420286
248,3,8,248-3-8,248-3,190,150,270,P,24.30223714
248,3,9,248-3-9,248-3,190,200,270,P,20.14338857
248,3,10,248-3-10,248-3,190,250,270,P,19.40428286
248,3,11,248-3-11,248-3,190,300,270,P,24.52286571
250,1,1,250-1-1,250-1,140,0,100,P,28.123524
250,1,2,250-1-2,250-1,140,50,100,P,26.054028
250,1,3,250-1-3,250-1,140,100,100,P,37.173708
250,1,4,250-1-4,250-1,140,150,100,P,31.907304
250,1,5,250-1-5,250-1,140,200,100,P,36.942048
250,1,6,250-1-6,250-1,140,50,100,P,30.42468
250,1,7,250-1-7,250-1,140,100,100,P,33.729696
250,1,8,250-1-8,250-1,140,150,100,P,31.088772
250,1,9,250-1-9,250-1,140,200,100,P,36.030852
250,1,10,250-1-10,250-1,140,250,100,P,32.50962
250,1,11,250-1-11,250-1,140,300,100,P,26.918892
250,2,1,250-2-1,250-2,140,0,100,P,43.16598
250,2,2,250-2-2,250-2,140,50,100,P,40.370616
250,2,3,250-2-3,250-2,140,100,100,P,44.803044
250,2,4,250-2-4,250-2,140,150,100,P,35.567532
250,2,5,250-2-5,250-2,140,200,100,P,41.420808
250,2,6,250-2-6,250-2,140,50,100,P,44.63316
250,2,7,250-2-7,250-2,140,100,100,P,40.710384
250,2,8,250-2-8,250-2,140,150,100,P,44.077176
250,2,9,250-2-9,250-2,140,200,100,P,39.351312
250,2,10,250-2-10,250-2,140,250,100,P,47.366748
250,2,11,250-2-11,250-2,140,300,100,P,48.355164
250,3,1,250-3-1,250-3,140,0,100,P,37.745136
250,3,2,250-3-2,250-3,140,50,100,P,41.00382
250,3,3,250-3-3,250-3,140,100,100,P,46.857096
250,3,4,250-3-4,250-3,140,150,100,P,41.961348
250,3,5,250-3-5,250-3,140,200,100,P,40.509612
250,3,6,250-3-6,250-3,140,50,100,P,45.204588
250,3,7,250-3-7,250-3,140,100,100,P,45.63702
250,3,8,250-3-8,250-3,140,150,100,P,43.2432
250,3,9,250-3-9,250-3,140,200,100,P,47.397636
250,3,10,250-3-10,250-3,140,250,100,P,42.501888
250,3,11,250-3-11,250-3,140,300,100,P,49.328136
251,1,1,251-1-1,251-1,190,0,270,P,22.08492
251,1,2,251-1-2,251-1,190,50,270,P,31.73148
251,1,3,251-1-3,251-1,190,100,270,P,29.41488
251,1,4,251-1-4,251-1,190,150,270,P,23.55804
251,1,5,251-1-5,251-1,190,200,270,P,56.41812
251,1,6,251-1-6,251-1,190,50,270,P,41.65128
251,1,7,251-1-7,251-1,190,100,270,P,45.93996
251,1,8,251-1-8,251-1,190,150,270,P,28.77336
251,1,9,251-1-9,251-1,190,200,270,P,20.9682
251,1,10,251-1-10,251-1,190,250,270,P,30.98304
251,1,11,251-1-11,251-1,190,300,270,P,38.91888
251,2,1,251-2-1,251-2,190,0,270,P,33.76296
251,2,2,251-2-2,251-2,190,50,270,P,42.45912
251,2,3,251-2-3,251-2,190,100,270,P,32.86008
251,2,4,251-2-4,251-2,190,150,270,P,34.00056
251,2,5,251-2-5,251-2,190,200,270,P,34.0956
251,2,6,251-2-6,251-2,190,50,270,P,29.50992
251,2,7,251-2-7,251-2,190,100,270,P,42.32844
251,2,8,251-2-8,251-2,190,150,270,P,39.04956
251,2,9,251-2-9,251-2,190,200,270,P,22.28688
251,2,10,251-2-10,251-2,190,250,270,P,23.73624
251,2,11,251-2-11,251-2,190,300,270,P,34.2738
251,3,1,251-3-1,251-3,190,0,270,P,36.6498
251,3,2,251-3-2,251-3,190,50,270,P,19.25748
251,3,3,251-3-3,251-3,190,100,270,P,26.17164
251,3,4,251-3-4,251-3,190,150,270,P,43.05312
251,3,5,251-3-5,251-3,190,200,270,P,25.47072
251,3,6,251-3-6,251-3,190,50,270,P,30.84048
251,3,7,251-3-7,251-3,190,100,270,P,32.46804
251,3,8,251-3-8,251-3,190,150,270,P,35.30736
251,3,9,251-3-9,251-3,190,200,270,P,26.10036
251,3,10,251-3-10,251-3,190,250,270,P,28.6308
251,3,11,251-3-11,251-3,190,300,270,P,40.84344
253,1,1,253-1-1,253-1,144,0,96,P,35.459312
253,1,2,253-1-2,253-1,144,90,96,P,38.911564
253,1,3,253-1-3,253-1,144,90,96,P,42.918952
253,1,4,253-1-4,253-1,144,90,96,P,43.19652
253,1,5,253-1-5,253-1,144,90,96,P,39.761616
253,1,6,253-1-6,253-1,144,90,96,P,41.184152
253,1,7,253-1-7,253-1,144,90,96,P,39.831008
253,1,8,253-1-8,253-1,144,120,96,P,45.555848
253,1,9,253-1-9,253-1,144,180,96,P,51.245992
253,2,1,253-2-1,253-2,144,0,96,P,35.372572
253,2,2,253-2-2,253-2,144,90,96,P,39.848356
253,2,3,253-2-3,253-2,144,90,96,P,43.161824
253,2,4,253-2-4,253-2,144,90,96,P,49.840804
253,2,5,253-2-5,253-2,144,90,96,P,41.964812
253,2,6,253-2-6,253-2,144,90,96,P,35.546052
253,2,7,253-2-7,253-2,144,90,96,P,36.309364
253,2,8,253-2-8,253-2,144,120,96,P,43.855744
253,2,9,253-2-9,253-2,144,180,96,P,46.215072
253,3,1,253-3-1,253-3,144,0,96,P,30.133476
253,3,2,253-3-2,253-3,144,90,96,P,40.403492
253,3,3,253-3-3,253-3,144,90,96,P,41.409676
253,3,4,253-3-4,253-3,144,90,96,P,39.536092
253,3,5,253-3-5,253-3,144,90,96,P,33.8286
253,3,6,253-3-6,253-3,144,90,96,P,35.702184
253,3,7,253-3-7,253-3,144,90,96,P,44.983364
253,3,8,253-3-8,253-3,144,120,96,P,46.648772
253,3,9,253-3-9,253-3,144,180,96,P,44.75784
255,1,1,255-1-1,255-1,190,0,270,P,30.18803333
255,1,2,255-1-2,255-1,190,90,270,P,43.06132111
255,1,3,255-1-3,255-1,190,90,270,P,39.17504556
255,1,4,255-1-4,255-1,190,180,270,P,44.33650528
255,1,5,255-1-5,255-1,190,180,270,P,37.03238917
255,1,6,255-1-6,255-1,190,180,270,P,51.88351361
255,2,1,255-2-1,255-2,190,0,270,P,39.48733556
255,2,2,255-2-2,255-2,190,90,270,P,28.33164278
255,2,3,255-2-3,255-2,190,90,270,P,34.66419
255,2,4,255-2-4,255-2,190,180,270,P,37.87383722
255,2,5,255-2-5,255-2,190,180,270,P,46.86952417
255,2,6,255-2-6,255-2,190,180,270,P,44.13698667
255,3,1,255-3-1,255-3,190,0,270,P,37.53552306
255,3,2,255-3-2,255-3,190,90,270,P,42.94854972
255,3,3,255-3-3,255-3,190,90,270,P,37.84781306
255,3,4,255-3-4,255-3,190,180,270,P,41.65601611
255,3,5,255-3-5,255-3,190,180,270,P,30.86466167
255,3,6,255-3-6,255-3,190,180,270,P,33.20683667
256,1,1,256-1-1,256-1,190,0,270,P,42.69698278
256,1,2,256-1-2,256-1,190,90,270,P,41.43047333
256,1,3,256-1-3,256-1,190,90,270,P,45.83202739
256,1,4,256-1-4,256-1,190,180,270,P,38.48280272
256,1,5,256-1-5,256-1,190,180,270,P,41.79741408
256,1,6,256-1-6,256-1,190,180,270,P,36.9595215
256,2,1,256-2-1,256-2,190,0,270,P,39.94275847
256,2,2,256-2-2,256-2,190,90,270,P,47.17660933
256,2,3,256-2-3,256-2,190,90,270,P,43.88715467
256,2,4,256-2-4,256-2,190,180,270,P,45.01833844
256,2,5,256-2-5,256-2,190,180,270,P,46.57284867
256,2,6,256-2-6,256-2,190,180,270,P,44.23501103
256,3,1,256-3-1,256-3,190,0,270,P,38.43075439
256,3,2,256-3-2,256-3,190,90,270,P,28.28393181
256,3,3,256-3-3,256-3,190,90,270,P,44.89602486
256,3,4,256-3-4,256-3,190,180,270,P,40.47451894
256,3,5,256-3-5,256-3,190,180,270,P,45.53708683
256,3,6,256-3-6,256-3,190,180,270,P,40.93774911
285,1,1,285-1-1,285-1,175,0,200,P,36.1
285,1,2,285-1-2,285-1,175,50,200,P,45.75
285,1,3,285-1-3,285-1,175,100,200,P,44.2
285,1,4,285-1-4,285-1,175,150,200,P,46.6
285,1,5,285-1-5,285-1,175,50,200,P,52.45
285,1,6,285-1-6,285-1,175,100,200,P,58.3
285,1,7,285-1-7,285-1,175,150,200,P,54.75
285,2,1,285-2-1,285-2,175,0,200,P,34.85
285,2,2,285-2-2,285-2,175,50,200,P,42.85
285,2,3,285-2-3,285-2,175,100,200,P,45
285,2,4,285-2-4,285-2,175,150,200,P,53.35
285,2,5,285-2-5,285-2,175,50,200,P,52
285,2,6,285-2-6,285-2,175,100,200,P,50.8
285,2,7,285-2-7,285-2,175,150,200,P,55.95
285,3,1,285-3-1,285-3,175,0,200,P,33.95
285,3,2,285-3-2,285-3,175,50,200,P,53.05
285,3,3,285-3-3,285-3,175,100,200,P,49.45
285,3,4,285-3-4,285-3,175,150,200,P,46.7
285,3,5,285-3-5,285-3,175,50,200,P,50.45
285,3,6,285-3-6,285-3,175,100,200,P,53.25
285,3,7,285-3-7,285-3,175,150,200,P,53.35
285,4,1,285-4-1,285-4,175,0,200,P,40.2
285,4,2,285-4-2,285-4,175,50,200,P,48.85
285,4,3,285-4-3,285-4,175,100,200,P,51.95
285,4,4,285-4-4,285-4,175,150,200,P,49.8
285,4,5,285-4-5,285-4,175,50,200,P,51.2
285,4,6,285-4-6,285-4,175,100,200,P,49.55
285,4,7,285-4-7,285-4,175,150,200,P,49.6
286,1,1,286-1-1,286-1,175,208,200,NPK,32.06732582
286,1,2,286-1-2,286-1,175,208,200,NPK,33.42282872
286,1,3,286-1-3,286-1,175,208,200,NPK,30.59563695
286,1,4,286-1-4,286-1,175,208,200,NPK,27.14878671
286,1,5,286-1-5,286-1,175,208,200,NPK,33.92630123
286,1,6,286-1-6,286-1,175,208,200,NPK,30.86673753
286,1,7,286-1-7,286-1,175,208,200,NPK,30.90546619
286,1,8,286-1-8,286-1,175,208,200,NPK,29.66614925
286,1,9,286-1-9,286-1,175,208,200,NPK,26.45167094
286,1,10,286-1-10,286-1,175,208,200,NPK,31.6994036
286,1,11,286-1-11,286-1,175,208,200,NPK,30.63436561
286,1,12,286-1-12,286-1,175,208,200,NPK,25.98692708
286,1,13,286-1-13,286-1,200,172,213,NPK,30.26644339
286,1,14,286-1-14,286-1,200,172,213,NPK,32.02859717
286,2,1,286-2-1,286-2,175,208,200,NPK,29.00776212
286,2,2,286-2-2,286-2,175,208,200,NPK,27.26497268
286,2,3,286-2-3,286-2,175,208,200,NPK,29.78233521
286,2,4,286-2-4,286-2,175,208,200,NPK,31.06038081
286,2,5,286-2-5,286-2,175,208,200,NPK,32.80317025
286,2,6,286-2-6,286-2,175,208,200,NPK,27.613530570000002
286,2,7,286-2-7,286-2,175,208,200,NPK,26.18057036
286,2,8,286-2-8,286-2,175,208,200,NPK,28.03954577
286,2,9,286-2-9,286-2,175,208,200,NPK,33.46155738
286,2,10,286-2-10,286-2,175,208,200,NPK,25.212354
286,2,11,286-2-11,286-2,175,208,200,NPK,31.54448899
286,2,12,286-2-12,286-2,175,208,200,NPK,28.31064635
286,2,13,286-2-13,286-2,200,172,213,NPK,28.65920423
286,2,14,286-2-14,286-2,200,172,213,NPK,31.44766735
286,3,1,286-3-1,286-3,175,208,200,NPK,32.08669015
286,3,2,286-3-2,286-3,175,208,200,NPK,32.35779073
286,3,3,286-3-3,286-3,175,208,200,NPK,32.39651938
286,3,4,286-3-4,286-3,175,208,200,NPK,27.14878671
286,3,5,286-3-5,286-3,175,208,200,NPK,31.83495389
286,3,6,286-3-6,286-3,175,208,200,NPK,32.00923284
286,3,7,286-3-7,286-3,175,208,200,NPK,30.44072234
286,3,8,286-3-8,286-3,175,208,200,NPK,26.41294228
286,3,9,286-3-9,286-3,175,208,200,NPK,32.49334102
286,3,10,286-3-10,286-3,175,208,200,NPK,29.06585511
286,3,11,286-3-11,286-3,175,208,200,NPK,34.77833163
286,3,12,286-3-12,286-3,175,208,200,NPK,34.73960297
286,3,13,286-3-13,286-3,200,172,213,NPK,28.91094049
286,3,14,286-3-14,286-3,200,172,213,NPK,29.47250598
287,1,1,287-1-1,287-1,175,208,200,NPK,23.95491803
287,1,2,287-1-2,287-1,175,208,200,NPK,27.17896175
287,1,3,287-1-3,287-1,175,208,200,NPK,32.26092896
287,1,4,287-1-4,287-1,175,208,200,NPK,28.75
287,1,5,287-1-5,287-1,175,208,200,NPK,27.86885246
287,1,6,287-1-6,287-1,175,208,200,NPK,18.61680328
287,1,7,287-1-7,287-1,175,208,200,NPK,29.375
287,1,8,287-1-8,287-1,175,208,200,NPK,27.01161202
287,1,9,287-1-9,287-1,175,208,200,NPK,24.56625683
287,1,10,287-1-10,287-1,175,208,200,NPK,26.15437158
287,1,11,287-1-11,287-1,175,208,200,NPK,27.44877049
287,1,12,287-1-12,287-1,175,208,200,NPK,28.0942623
287,1,13,287-1-13,287-1,200,172,213,NPK,29.68920765
287,1,14,287-1-14,287-1,200,172,213,NPK,28.97199454
287,2,1,287-2-1,287-2,175,208,200,NPK,26.47540984
287,2,2,287-2-2,287-2,175,208,200,NPK,29.45013661
287,2,3,287-2-3,287-2,175,208,200,NPK,19.88046448
287,2,4,287-2-4,287-2,175,208,200,NPK,26.8784153
287,2,5,287-2-5,287-2,175,208,200,NPK,24.16325137
287,2,6,287-2-6,287-2,175,208,200,NPK,25.69672131
287,2,7,287-2-7,287-2,175,208,200,NPK,26.02117486
287,2,8,287-2-8,287-2,175,208,200,NPK,16.61543716
287,2,9,287-2-9,287-2,175,208,200,NPK,20.6318306
287,2,10,287-2-10,287-2,175,208,200,NPK,25.61646175
287,2,11,287-2-11,287-2,175,208,200,NPK,27.94398907
287,2,12,287-2-12,287-2,175,208,200,NPK,22.26434426
287,2,13,287-2-13,287-2,200,172,213,NPK,26.30122951
287,2,14,287-2-14,287-2,200,172,213,NPK,28.48702186
287,3,1,287-3-1,287-3,175,208,200,NPK,28.27527322
287,3,2,287-3-2,287-3,175,208,200,NPK,20.84016393
287,3,3,287-3-3,287-3,175,208,200,NPK,30.23565574
287,3,4,287-3-4,287-3,175,208,200,NPK,21.35928962
287,3,5,287-3-5,287-3,175,208,200,NPK,18.81489071
287,3,6,287-3-6,287-3,175,208,200,NPK,16.07581967
287,3,7,287-3-7,287-3,175,208,200,NPK,20.99726776
287,3,8,287-3-8,287-3,175,208,200,NPK,17.70491803
287,3,9,287-3-9,287-3,175,208,200,NPK,21.02459016
287,3,10,287-3-10,287-3,175,208,200,NPK,25.07855191
287,3,11,287-3-11,287-3,175,208,200,NPK,24.96038251
287,3,12,287-3-12,287-3,175,208,200,NPK,23.93784153
287,3,13,287-3-13,287-3,200,172,213,NPK,26.8715847
287,3,14,287-3-14,287-3,200,172,213,NPK,23.82172131
305,1,1,305-1-1,305-1,180,130,0,K,42.80975
305,1,2,305-1-2,305-1,180,130,70,K,44.69
305,1,3,305-1-3,305-1,180,130,140,K,53.30826667
305,1,4,305-1-4,305-1,180,130,210,K,48.73138462
305,1,5,305-1-5,305-1,180,130,70,K,43.71890909
305,1,6,305-1-6,305-1,180,130,140,K,49.50581818
305,1,7,305-1-7,305-1,180,130,210,K,41.856
305,1,8,305-1-8,305-1,180,130,210,K,45.98517647
305,2,1,305-2-1,305-2,180,130,0,K,45.24711111
305,2,2,305-2-2,305-2,180,130,70,K,55.154
305,2,3,305-2-3,305-2,180,130,140,K,40.88711111
305,2,4,305-2-4,305-2,180,130,210,K,43.2512
305,2,5,305-2-5,305-2,180,130,70,K,52.37813333
305,2,6,305-2-6,305-2,180,130,140,K,43.96333333
305,2,7,305-2-7,305-2,180,130,210,K,42.82142857
305,2,8,305-2-8,305-2,180,130,210,K,52.94977778
305,3,1,305-3-1,305-3,180,130,0,K,33.30555556
305,3,2,305-3-2,305-3,180,130,70,K,43.818
305,3,4,305-3-4,305-3,180,130,210,K,50.60022222
305,3,5,305-3-5,305-3,180,130,70,K,45.15022222
305,3,7,305-3-7,305-3,180,130,210,K,53.1484
305,3,8,305-3-8,305-3,180,130,210,K,46.89422222
317,1,1,317-1-1,317-1,150,150,0,K,18.11041714
317,1,2,317-1-2,317-1,150,150,70,K,21.97449321
317,1,3,317-1-3,317-1,150,150,70,K,23.70487071
317,1,4,317-1-4,317-1,150,150,70,K,21.29795464
317,1,5,317-1-5,317-1,150,150,140,K,31.62817821
317,1,6,317-1-6,317-1,150,150,140,K,33.55371107
317,1,7,317-1-7,317-1,150,150,140,K,27.54292607
317,1,8,317-1-8,317-1,150,150,280,K,28.55773393
317,2,1,317-2-1,317-2,150,150,0,K,24.78473036
317,2,2,317-2-2,317-2,150,150,70,K,25.70846571
317,2,3,317-2-3,317-2,150,150,70,K,25.4092275
317,2,4,317-2-4,317-2,150,150,70,K,26.17683857
317,2,5,317-2-5,317-2,150,150,140,K,24.19926429
317,2,6,317-2-6,317-2,150,150,140,K,23.93905714
317,2,7,317-2-7,317-2,150,150,140,K,24.70666821
317,2,8,317-2-8,317-2,150,150,280,K,25.07095821
317,3,1,317-3-1,317-3,150,150,0,K,15.37824214
317,3,2,317-3-2,317-3,150,150,70,K,25.42223786
317,3,3,317-3-3,317-3,150,150,70,K,25.76050714
317,3,4,317-3-4,317-3,150,150,70,K,20.80356107
317,3,5,317-3-5,317-3,150,150,140,K,22.82016643
317,3,6,317-3-6,317-3,150,150,140,K,28.76589964
317,3,7,317-3-7,317-3,150,150,140,K,25.72147607
317,3,8,317-3-8,317-3,150,150,280,K,27.93323679
318,1,1,318-1-1,318-1,150,150,0,K,26.43704571
318,1,2,318-1-2,318-1,150,150,70,K,28.94804464
318,1,3,318-1-3,318-1,150,150,70,K,31.02970179
318,1,4,318-1-4,318-1,150,150,70,K,31.01669143
318,1,5,318-1-5,318-1,150,150,140,K,30.60036
318,1,6,318-1-6,318-1,150,150,140,K,33.08533821
318,1,7,318-1-7,318-1,150,150,140,K,30.31413214
318,1,8,318-1-8,318-1,150,150,280,K,35.84353393
318,2,1,318-2-1,318-2,150,150,0,K,22.55995929
318,2,2,318-2-2,318-2,150,150,70,K,29.50749
318,2,3,318-2-3,318-2,150,150,70,K,27.10057393
318,2,4,318-2-4,318-2,150,150,70,K,26.16382821
318,2,5,318-2-5,318-2,150,150,140,K,26.51510786
318,2,6,318-2-6,318-2,150,150,140,K,25.86459
318,2,7,318-2-7,318-2,150,150,140,K,25.69545536
318,2,8,318-2-8,318-2,150,150,280,K,23.96507786
318,3,1,318-3-1,318-3,150,150,0,K,21.19387179
318,3,2,318-3-2,318-3,150,150,70,K,24.51151286
318,3,3,318-3-3,318-3,150,150,70,K,32.57793429
318,3,4,318-3-4,318-3,150,150,70,K,27.68604
318,3,5,318-3-5,318-3,150,150,140,K,31.88838536
318,3,6,318-3-6,318-3,150,150,140,K,26.05974536
318,3,7,318-3-7,318-3,150,150,140,K,30.92561893
318,3,8,318-3-8,318-3,150,150,280,K,29.67662464
319,1,1,319-1-1,319-1,150,100,0,K,29.55223214
319,1,2,319-1-2,319-1,150,100,40,K,30.32170536
319,1,3,319-1-3,319-1,150,100,80,K,29.16191964
319,1,4,319-1-4,319-1,150,100,120,K,32.97583036
319,1,5,319-1-5,319-1,150,100,220,K,26.68622321
319,1,6,319-1-6,319-1,150,100,300,K,34.65975
319,2,1,319-2-1,319-2,150,100,0,K,34.87163393
319,2,2,319-2-2,319-2,150,100,40,K,34.38095536
319,2,3,319-2-3,319-2,150,100,80,K,35.10582143
319,2,4,319-2-4,319-2,150,100,120,K,39.03125
319,2,5,319-2-5,319-2,150,100,220,K,30.76777679
319,2,6,319-2-6,319-2,150,100,300,K,28.30323214
319,3,1,319-3-1,319-3,150,100,0,K,28.8050625
319,3,2,319-3-2,319-3,150,100,40,K,34.67090179
319,3,3,319-3-3,319-3,150,100,80,K,30.77892857
319,3,4,319-3-4,319-3,150,100,120,K,31.05772321
319,3,5,319-3-5,319-3,150,100,220,K,36.689375
319,3,6,319-3-6,319-3,150,100,300,K,29.45186607
320,1,1,320-1-1,320-1,150,100,0,K,26.70275862
320,1,2,320-1-2,320-1,150,100,40,K,25.08767241
320,1,3,320-1-3,320-1,150,100,80,K,28.01328571
320,1,4,320-1-4,320-1,150,100,120,K,28.01636207
