RendVendable,tsizeMS_L,tsizeS_M,PoidsSpec,NoEssai,NoBloc,NoTraitement,ID,ID_bl,DensitePlants,PrecCropFiveClasses,Cultivar,Maturity5,growing.season,temp_moy_5years,prec_tot_5years,sdi_5years,gdd_5years,NtotDose,PtotDose,KtotDose,soilTextIlr1,soilTextIlr2,soilTextIlr3,soilTypeIlr1_3,soilTypeIlr2_3,soil_pH,soil_P1_Fv.AlP,soil_P1_Al.P,soil_K2_FvMgCa.K,soil_K2_Fv.MgCa,soil_K2_Mg.Ca,soil_P,soil_K,soil_Al,ISP1,test_type
45.70567763,-0.3774706863088493,2.572594454303087,1.074168798,150,2,5,150-2-5,150-2,49677,HRC,FL 1207,mid-season late,119,16.689265732023884,401.68,-0.7202769612725555,1823.06,180,130,140,1.5901978067941596,1.3888146297751678,1.5198690812892892,4.326646467237339,0.8050032739208058,6.038,-6.121427988436679,1.8914662832118436,-3.5363858010403355,-6.620708477970401,1.779443624467933,145.2706405,75.56843757,2108.086113,6.891115102184633,N
46.20113213,0.37715704846692694,2.6429315329231047,1.079161816,150,2,6,150-2-6,150-2,49677,HRC,FL 1207,mid-season late,119,16.689265732023884,401.68,-0.7202769612725555,1823.06,120,130,140,1.5901978067941596,1.3888146297751678,1.5198690812892892,4.326646467237339,0.8050032739208058,6.038,-6.121427988436679,1.8914662832118436,-3.5363858010403355,-6.620708477970401,1.779443624467933,145.2706405,75.56843757,2108.086113,6.891115102184633,N
36.83704208,-3.831024519441007,2.1704369607812692,1.089570552,150,3,1,150-3-1,150-3,49677,HRC,FL 1207,mid-season late,119,16.689265732023884,401.68,-0.7202769612725555,1823.06,0,130,140,1.4473652942238293,1.4555002095954466,1.502419641882948,4.326646467237339,0.8050032739208058,6.3161000000000005,-6.112439907914462,1.7591096604435053,-3.4123626850463955,-6.416211031515125,1.9084698346529632,161.3132213,103.0018326,1941.283611,8.309616399476212,N
36.5645421,-0.34498813447905563,2.5786990839989814,1.079075426,150,3,2,150-3-2,150-3,49677,HRC,FL 1207,mid-season late,119,16.689265732023884,401.68,-0.7202769612725555,1823.06,90,130,140,1.4473652942238293,1.4555002095954466,1.502419641882948,4.326646467237339,0.8050032739208058,6.3161000000000005,-6.112439907914462,1.7591096604435053,-3.4123626850463955,-6.416211031515125,1.9084698346529632,161.3132213,103.0018326,1941.283611,8.309616399476212,N
40.85022353,-0.6980167582230716,2.056281617397139,1.074074074,150,3,3,150-3-3,150-3,49677,HRC,FL 1207,mid-season late,119,16.689265732023884,401.68,-0.7202769612725555,1823.06,120,130,140,1.4473652942238293,1.4555002095954466,1.502419641882948,4.326646467237339,0.8050032739208058,6.3161000000000005,-6.112439907914462,1.7591096604435053,-3.4123626850463955,-6.416211031515125,1.9084698346529632,161.3132213,103.0018326,1941.283611,8.309616399476212,N
44.14499595,0.292300915800792,3.1836921647928342,1.074117647,150,3,4,150-3-4,150-3,49677,HRC,FL 1207,mid-season late,119,16.689265732023884,401.68,-0.7202769612725555,1823.06,150,130,140,1.4473652942238293,1.4555002095954466,1.502419641882948,4.326646467237339,0.8050032739208058,6.3161000000000005,-6.112439907914462,1.7591096604435053,-3.4123626850463955,-6.416211031515125,1.9084698346529632,161.3132213,103.0018326,1941.283611,8.309616399476212,N
43.1045415,-0.9111191281442448,2.3917923987195056,1.070975919,150,3,5,150-3-5,150-3,49677,HRC,FL 1207,mid-season late,119,16.689265732023884,401.68,-0.7202769612725555,1823.06,180,130,140,1.4473652942238293,1.4555002095954466,1.502419641882948,4.326646467237339,0.8050032739208058,6.3161000000000005,-6.112439907914462,1.7591096604435053,-3.4123626850463955,-6.416211031515125,1.9084698346529632,161.3132213,103.0018326,1941.283611,8.309616399476212,N
49.02522278,1.3495918789201935,3.4737715833331855,1.072463768,150,3,6,150-3-6,150-3,49677,HRC,FL 1207,mid-season late,119,16.689265732023884,401.68,-0.7202769612725555,1823.06,120,130,140,1.4473652942238293,1.4555002095954466,1.502419641882948,4.326646467237339,0.8050032739208058,6.3161000000000005,-6.112439907914462,1.7591096604435053,-3.4123626850463955,-6.416211031515125,1.9084698346529632,161.3132213,103.0018326,1941.283611,8.309616399476212,N
34.03519417,-2.722471113743018,1.005456940089685,1.07714372,151,1,1,151-1-1,151-1,36430,LRC,Chieftain,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,0,200,215,1.8232552828435291,1.253365365732564,1.1171521829342248,3.824496485924815,0.8169759967930982,5.2758,-7.82690268063957,3.362795006583194,-3.98006375460107,-6.893192537207398,2.635628586728186,6.365863179,36.23416273,740.0073673,0.8602432165272308,N
47.73665049,-3.0463950836058524,1.0341059270279407,1.074890511,151,1,2,151-1-2,151-1,36430,LRC,Chieftain,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,90,200,215,1.8232552828435291,1.253365365732564,1.1171521829342248,3.824496485924815,0.8169759967930982,5.2758,-7.82690268063957,3.362795006583194,-3.98006375460107,-6.893192537207398,2.635628586728186,6.365863179,36.23416273,740.0073673,0.8602432165272308,N
50.7342233,-1.9682975231491866,1.4897612156095121,1.07182749,151,1,3,151-1-3,151-1,36430,LRC,Chieftain,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,130,200,215,1.8232552828435291,1.253365365732564,1.1171521829342248,3.824496485924815,0.8169759967930982,5.2758,-7.82690268063957,3.362795006583194,-3.98006375460107,-6.893192537207398,2.635628586728186,6.365863179,36.23416273,740.0073673,0.8602432165272308,N
55.65533981,-1.8970040904941603,1.449172420498916,1.072597015,151,1,4,151-1-4,151-1,36430,LRC,Chieftain,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,170,200,215,1.8232552828435291,1.253365365732564,1.1171521829342248,3.824496485924815,0.8169759967930982,5.2758,-7.82690268063957,3.362795006583194,-3.98006375460107,-6.893192537207398,2.635628586728186,6.365863179,36.23416273,740.0073673,0.8602432165272308,N
38.19781553,-4.381628292908583,0.9552497963172843,1.074914089,151,2,1,151-2-1,151-2,36430,LRC,Chieftain,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,0,200,215,1.8257663150954704,1.253365365732564,1.1171521829342246,3.824496485924815,0.8169759967930982,5.2758,-7.827426253768843,3.298327328463226,-3.9365914565089684,-7.111381460594633,2.8824194329909267,6.658719924,31.88668496,706.6012497,0.9423589226352311,N
45.83131068,-4.246280221330836,1.3091431552303927,1.075166113,151,2,2,151-2-2,151-2,36430,LRC,Chieftain,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,90,200,215,1.8257663150954704,1.253365365732564,1.1171521829342246,3.824496485924815,0.8169759967930982,5.2758,-7.827426253768843,3.298327328463226,-3.9365914565089684,-7.111381460594633,2.8824194329909267,6.658719924,31.88668496,706.6012497,0.9423589226352311,N
29.89684466,-4.278502867264106,1.2311172605242668,1.075825709,151,2,3,151-2-3,151-2,36430,LRC,Chieftain,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,130,200,215,1.8257663150954704,1.253365365732564,1.1171521829342246,3.824496485924815,0.8169759967930982,5.2758,-7.827426253768843,3.298327328463226,-3.9365914565089684,-7.111381460594633,2.8824194329909267,6.658719924,31.88668496,706.6012497,0.9423589226352311,N
46.93567961,-2.201281706613295,1.5240077855439131,1.072186575,151,2,4,151-2-4,151-2,36430,LRC,Chieftain,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,170,200,215,1.8257663150954704,1.253365365732564,1.1171521829342246,3.824496485924815,0.8169759967930982,5.2758,-7.827426253768843,3.298327328463226,-3.9365914565089684,-7.111381460594633,2.8824194329909267,6.658719924,31.88668496,706.6012497,0.9423589226352311,N
23.98058252,-4.198738465430855,1.4194942656451024,1.074197963,151,2,5,151-2-5,151-2,36430,LRC,Chieftain,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,210,200,215,1.8257663150954704,1.253365365732564,1.1171521829342246,3.824496485924815,0.8169759967930982,5.2758,-7.827426253768843,3.298327328463226,-3.9365914565089684,-7.111381460594633,2.8824194329909267,6.658719924,31.88668496,706.6012497,0.9423589226352311,N
25.19417476,-4.433009133138974,0.7932812842372333,1.07670416,151,3,1,151-3-1,151-3,36430,LRC,Chieftain,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,0,200,215,1.5652116664036189,1.2533653657325639,1.1171521829342248,3.824496485924815,0.8169759967930982,5.1934000000000005,-8.285698087453593,4.101452208425447,-3.8370107912729767,-7.1592503068717885,2.8911342169627057,2.152792727,34.40332124,711.3007105,0.3026557818966216,N
44.39271255,-2.726662595882067,1.006154312669762,1.074063275,151,3,4,151-3-4,151-3,36430,LRC,Chieftain,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,170,200,215,1.5652116664036189,1.2533653657325639,1.1171521829342248,3.824496485924815,0.8169759967930982,5.1934000000000005,-8.285698087453593,4.101452208425447,-3.8370107912729767,-7.1592503068717885,2.8911342169627057,2.152792727,34.40332124,711.3007105,0.3026557818966216,N
39.9211165,-2.7266625963148607,1.0061543126331398,1.072300324,151,3,5,151-3-5,151-3,36430,LRC,Chieftain,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,210,200,215,1.5652116664036189,1.2533653657325639,1.1171521829342248,3.824496485924815,0.8169759967930982,5.1934000000000005,-8.285698087453593,4.101452208425447,-3.8370107912729767,-7.1592503068717885,2.8911342169627057,2.152792727,34.40332124,711.3007105,0.3026557818966216,N
27.92565947,-4.390212910563963,0.9297290255111568,1.083203867,152,1,1,152-1-1,152-1,28760,LRC,Goldrush,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,0,200,215,1.8296770106601883,0.9299203125261234,1.2176226546972855,3.824496485924815,0.8169759967930982,5.327300000000001,-7.806350945344394,3.3707887812814663,-4.059022880448339,-6.827417003934825,2.4785966995776567,6.491182559,34.90289189,763.1540696,0.8505730123934597,N
34.28657074,-4.297482514975615,1.1836800877250013,1.077022123,152,1,2,152-1-2,152-1,28760,LRC,Goldrush,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,90,200,215,1.8296770106601883,0.9299203125261234,1.2176226546972855,3.824496485924815,0.8169759967930982,5.327300000000001,-7.806350945344394,3.3707887812814663,-4.059022880448339,-6.827417003934825,2.4785966995776567,6.491182559,34.90289189,763.1540696,0.8505730123934597,N
30.50625,-4.0621980925084165,1.7142633672928083,1.076267333,152,1,3,152-1-3,152-1,28760,LRC,Goldrush,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,130,200,215,1.8296770106601883,0.9299203125261234,1.2176226546972855,3.824496485924815,0.8169759967930982,5.327300000000001,-7.806350945344394,3.3707887812814663,-4.059022880448339,-6.827417003934825,2.4785966995776567,6.491182559,34.90289189,763.1540696,0.8505730123934597,N
38.825,-4.312956457271853,1.1440717548359594,1.075156273,152,1,4,152-1-4,152-1,28760,LRC,Goldrush,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,170,200,215,1.8296770106601883,0.9299203125261234,1.2176226546972855,3.824496485924815,0.8169759967930982,5.327300000000001,-7.806350945344394,3.3707887812814663,-4.059022880448339,-6.827417003934825,2.4785966995776567,6.491182559,34.90289189,763.1540696,0.8505730123934597,N
33.91875,-4.218075480107789,1.3752220173220016,1.07222866,152,1,5,152-1-5,152-1,28760,LRC,Goldrush,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,210,200,215,1.8296770106601883,0.9299203125261234,1.2176226546972855,3.824496485924815,0.8169759967930982,5.327300000000001,-7.806350945344394,3.3707887812814663,-4.059022880448339,-6.827417003934825,2.4785966995776567,6.491182559,34.90289189,763.1540696,0.8505730123934597,N
21.58872902,-4.4105780432786315,0.8669163972447209,1.084396158,152,2,1,152-2-1,152-2,28760,LRC,Goldrush,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,0,200,215,1.7045174180569822,0.9299203125261237,1.2176226546972855,3.824496485924815,0.8169759967930982,5.1934000000000005,-7.754120714124593,3.238457266433608,-3.83703318957901,-7.090555076573489,2.8417618638422226,7.598927354,36.38481723,740.908612,1.0256227598013128,N
27.99160671,-4.218576523846385,1.3740642740535698,1.078933543,152,2,3,152-2-3,152-2,28760,LRC,Goldrush,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,130,200,215,1.7045174180569822,0.9299203125261237,1.2176226546972855,3.824496485924815,0.8169759967930982,5.1934000000000005,-7.754120714124593,3.238457266433608,-3.83703318957901,-7.090555076573489,2.8417618638422226,7.598927354,36.38481723,740.908612,1.0256227598013128,N
29.04575163,-4.237539112107515,1.3298265254130368,1.074964805,152,2,4,152-2-4,152-2,28760,LRC,Goldrush,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,170,200,215,1.7045174180569822,0.9299203125261237,1.2176226546972855,3.824496485924815,0.8169759967930982,5.1934000000000005,-7.754120714124593,3.238457266433608,-3.83703318957901,-7.090555076573489,2.8417618638422226,7.598927354,36.38481723,740.908612,1.0256227598013128,N
28.63125,-4.22521960639651,1.358661339177341,1.071111111,152,2,5,152-2-5,152-2,28760,LRC,Goldrush,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,210,200,215,1.7045174180569822,0.9299203125261237,1.2176226546972855,3.824496485924815,0.8169759967930982,5.1934000000000005,-7.754120714124593,3.238457266433608,-3.83703318957901,-7.090555076573489,2.8417618638422226,7.598927354,36.38481723,740.908612,1.0256227598013128,N
30.41966427,-4.26438530772203,1.2656654417946807,1.083228599,152,3,1,152-3-1,152-3,28760,LRC,Goldrush,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,0,200,215,1.7371071295605751,0.9299203125261234,1.2176226546972855,3.824496485924815,0.8169759967930982,5.1934000000000005,-8.146081263573937,3.9070851990450373,-3.9064877330308727,-7.223405789192072,3.0239832479841464,2.930503086,30.13038676,735.5562295,0.3984063989223546,N
28.68105516,-4.18953773796221,1.4402930232983453,1.080561715,152,3,2,152-3-2,152-3,28760,LRC,Goldrush,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,90,200,215,1.7371071295605751,0.9299203125261234,1.2176226546972855,3.824496485924815,0.8169759967930982,5.1934000000000005,-8.146081263573937,3.9070851990450373,-3.9064877330308727,-7.223405789192072,3.0239832479841464,2.930503086,30.13038676,735.5562295,0.3984063989223546,N
30.41966427,-4.26438530772203,1.2656654417946807,1.079990644,152,3,3,152-3-3,152-3,28760,LRC,Goldrush,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,130,200,215,1.7371071295605751,0.9299203125261234,1.2176226546972855,3.824496485924815,0.8169759967930982,5.1934000000000005,-8.146081263573937,3.9070851990450373,-3.9064877330308727,-7.223405789192072,3.0239832479841464,2.930503086,30.13038676,735.5562295,0.3984063989223546,N
20.44364508,-4.27671200631685,1.235533128210963,1.075015198,152,3,4,152-3-4,152-3,28760,LRC,Goldrush,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,170,200,215,1.7371071295605751,0.9299203125261234,1.2176226546972855,3.824496485924815,0.8169759967930982,5.1934000000000005,-8.146081263573937,3.9070851990450373,-3.9064877330308727,-7.223405789192072,3.0239832479841464,2.930503086,30.13038676,735.5562295,0.3984063989223546,N
20.44364508,-4.27671200631685,1.235533128210963,1.073637007,152,3,5,152-3-5,152-3,28760,LRC,Goldrush,mid-season,112,16.830733164983165,395.44,-0.7215729541260131,1578.7,210,200,215,1.7371071295605751,0.9299203125261234,1.2176226546972855,3.824496485924815,0.8169759967930982,5.1934000000000005,-8.146081263573937,3.9070851990450373,-3.9064877330308727,-7.223405789192072,3.0239832479841464,2.930503086,30.13038676,735.5562295,0.3984063989223546,N
38.45452563,-0.31686988346445744,1.7869344994947485,1.063421829,153,1,1,153-1-1,153-1,53312,Grassland,Nordonna,mid-season,103,16.080562519604626,320.28,-0.7267353403477743,1146.3,0,200,160,1.8866938594847655,1.8704223144735512,0.33116507656368277,2.27078195024487,0.7398698250992473,5.646599999999999,-7.30627266931147,3.951869869172119,-3.8632717302826296,-7.1821976418777735,1.9181062999704155,7.930101198,32.77578521,2120.598762,0.37395575910460704,N
21.2069099,-1.3449146738440574,0.7773603704867919,1.061082024,153,1,2,153-1-2,153-1,53312,Grassland,Nordonna,mid-season,103,16.080562519604626,320.28,-0.7267353403477743,1146.3,90,200,160,1.8866938594847655,1.8704223144735512,0.33116507656368277,2.27078195024487,0.7398698250992473,5.646599999999999,-7.30627266931147,3.951869869172119,-3.8632717302826296,-7.1821976418777735,1.9181062999704155,7.930101198,32.77578521,2120.598762,0.37395575910460704,N
32.2734984,-0.6648755421230601,1.1934904159091315,1.066141732,153,1,3,153-1-3,153-1,53312,Grassland,Nordonna,mid-season,103,16.080562519604626,320.28,-0.7267353403477743,1146.3,120,200,160,1.8866938594847655,1.8704223144735512,0.33116507656368277,2.27078195024487,0.7398698250992473,5.646599999999999,-7.30627266931147,3.951869869172119,-3.8632717302826296,-7.1821976418777735,1.9181062999704155,7.930101198,32.77578521,2120.598762,0.37395575910460704,N
37.34331184,-0.15969173393603603,1.3014804389508279,1.067460317,153,1,4,153-1-4,153-1,53312,Grassland,Nordonna,mid-season,103,16.080562519604626,320.28,-0.7267353403477743,1146.3,150,200,160,1.8866938594847655,1.8704223144735512,0.33116507656368277,2.27078195024487,0.7398698250992473,5.646599999999999,-7.30627266931147,3.951869869172119,-3.8632717302826296,-7.1821976418777735,1.9181062999704155,7.930101198,32.77578521,2120.598762,0.37395575910460704,N
35.97046142,-0.5913411393845702,1.416512151354853,1.064873418,153,1,5,153-1-5,153-1,53312,Grassland,Nordonna,mid-season,103,16.080562519604626,320.28,-0.7267353403477743,1146.3,180,200,160,1.8866938594847655,1.8704223144735512,0.33116507656368277,2.27078195024487,0.7398698250992473,5.646599999999999,-7.30627266931147,3.951869869172119,-3.8632717302826296,-7.1821976418777735,1.9181062999704155,7.930101198,32.77578521,2120.598762,0.37395575910460704,N
38.23140766,-0.8025798092982067,1.3862023368737577,1.05973025,153,2,1,153-2-1,153-2,53312,Grassland,Nordonna,mid-season,103,16.080562519604626,320.28,-0.7267353403477743,1146.3,0,200,160,1.870456972579658,1.820197809313063,0.6585922935448985,2.27078195024487,0.7398698250992473,5.646599999999999,-7.105125759383254,3.596683057525996,-3.462853224457315,-7.242711924914552,1.9867079116084316,13.04205964,49.53335691,2110.452063,0.6179746921832832,N
44.50150533,-0.6579299354440096,1.0802393962193537,1.065767285,153,2,3,153-2-3,153-2,53312,Grassland,Nordonna,mid-season,103,16.080562519604626,320.28,-0.7267353403477743,1146.3,120,200,160,1.870456972579658,1.820197809313063,0.6585922935448985,2.27078195024487,0.7398698250992473,5.646599999999999,-7.105125759383254,3.596683057525996,-3.462853224457315,-7.242711924914552,1.9867079116084316,13.04205964,49.53335691,2110.452063,0.6179746921832832,N
