,NtotDose,PtotDose,KtotDose,K,yield_knn,yield_rf,yield_nn,yield_gp,cost,gp_revenue,gp_benefit
33,0.24120523519998266,-1.442681982076399,33.0,27.389999999999997,28.708746967047418,24.64748769915036,27.917545598099018,28.344580800586844,29.7,7086.1452001467105,7056.445200146711
34,0.24120523519998266,-1.442681982076399,34.0,28.22,28.71611812004677,24.64748769915036,27.951947551903583,28.362693290375294,30.6,7090.673322593823,7060.073322593823
35,0.24120523519998266,-1.442681982076399,35.0,29.049999999999997,28.72350767964843,24.64748769915036,27.986071533096226,28.380913179572495,31.5,7095.228294893123,7063.728294893123
36,0.24120523519998266,-1.442681982076399,36.0,29.88,28.823314777065068,24.64748769915036,28.01991263106643,28.39923515675398,32.4,7099.808789188495,7067.408789188496
37,0.24120523519998266,-1.442681982076399,37.0,30.709999999999997,28.83048944159946,24.64748769915036,28.05346586772716,28.417653909577293,33.300000000000004,7104.413477394323,7071.113477394323
38,0.24120523519998266,-1.442681982076399,38.0,31.54,28.837679766213807,24.64748769915036,28.086726198084314,28.436164126867045,34.2,7109.041031716762,7074.841031716762
39,0.24120523519998266,-1.442681982076399,39.0,32.37,28.844885099829085,24.64748769915036,28.119688510862698,28.454760500699027,35.1,7113.690125174757,7078.590125174756
40,0.24120523519998266,-1.442681982076399,40.0,33.199999999999996,28.85210478863454,24.64748769915036,28.152347629190025,28.473437728481965,36.0,7118.359432120491,7082.359432120491
41,0.24120523519998266,-1.442681982076399,41.0,34.03,28.859338176304686,24.64748769915036,28.184698311341467,28.492190515036427,36.9,7123.047628759106,7086.147628759107
42,0.24120523519998266,-1.442681982076399,42.0,34.86,29.25901394998088,24.64748769915036,28.21673525154616,28.51101357466922,37.800000000000004,7127.753393667305,7089.953393667305
43,0.24120523519998266,-1.442681982076399,43.0,35.69,29.265075960123184,24.64748769915036,28.248453080858166,28.52990163324298,38.7,7132.475408310745,7093.775408310745
44,0.24120523519998266,-1.442681982076399,44.0,36.519999999999996,30.30080938502312,24.64748769915036,28.27984636809358,28.548849430239194,39.6,7137.212357559799,7097.6123575597985
45,0.24120523519998266,-1.442681982076399,45.0,37.35,30.306073230906005,24.64748769915036,28.310909620836163,28.56785172081444,40.5,7141.962930203609,7101.462930203609
46,0.24120523519998266,-1.442681982076399,46.0,38.18,30.311351856071806,24.64748769915036,28.34163728651326,28.586903277848023,41.4,7146.725819462006,7105.325819462007
47,0.24120523519998266,-1.442681982076399,47.0,39.01,30.316644692715624,24.64748769915036,28.37202375354451,28.605998893980676,42.300000000000004,7151.499723495169,7109.199723495169
48,0.24120523519998266,-1.442681982076399,48.0,39.839999999999996,30.321951171766255,24.64748769915036,28.40206335256525,28.625133383642954,43.2,7156.283345910739,7113.083345910739
49,0.24120523519998266,-1.442681982076399,49.0,40.669999999999995,30.32727072308857,24.64748769915036,28.43175035772682,28.644301585072256,44.1,7161.075396268064,7116.975396268063
50,0.24120523519998266,-1.442681982076399,50.0,41.5,30.332602775684194,24.64748769915036,28.461078988076167,28.66349836231799,45.0,7165.874590579498,7120.874590579498
51,0.24120523519998266,-1.442681982076399,51.0,42.33,30.337946757890354,24.64748769915036,28.490043409016657,28.68271860723316,45.9,7170.67965180829,7124.7796518082905
52,0.24120523519998266,-1.442681982076399,52.0,43.16,30.34330209757676,24.64748769915036,28.518637733852604,28.701957241452124,46.800000000000004,7175.489310363031,7128.689310363031
53,0.24120523519998266,-1.442681982076399,53.0,43.989999999999995,30.34866822234044,24.64748769915036,28.54685602541965,28.72120921835296,47.7,7180.30230458824,7132.60230458824
54,0.24120523519998266,-1.442681982076399,54.0,44.82,30.354044559698327,24.64748769915036,28.574692297803214,28.740469525003782,48.6,7185.117381250945,7136.517381250945
55,0.24120523519998266,-1.442681982076399,55.0,45.65,30.35943053727763,24.64748769915036,28.602140518147415,28.75973318409208,49.5,7189.93329602302,7140.43329602302
56,0.24120523519998266,-1.442681982076399,56.0,46.48,30.364825583003768,24.64748769915036,28.629194608556556,28.778995255835973,50.4,7194.748813958993,7144.348813958994
57,0.24120523519998266,-1.442681982076399,57.0,47.309999999999995,30.370229125285846,24.64748769915036,28.655848448091618,28.798250839876452,51.300000000000004,7199.562709969113,7148.262709969113
58,0.24120523519998266,-1.442681982076399,58.0,48.14,30.375640593199556,24.64748769915036,28.682095874863933,28.81749507714983,52.2,7204.373769287457,7152.173769287458
59,0.24120523519998266,-1.442681982076399,59.0,48.97,30.381059416667412,24.64748769915036,28.707930688228288,28.836723151739236,53.1,7209.180787934809,7156.0807879348085
60,0.24120523519998266,-1.442681982076399,60.0,49.8,30.386485026636297,24.64748769915036,28.73334665107778,28.855930292704713,54.0,7213.982573176178,7159.982573176178
61,0.24120523519998266,-1.442681982076399,61.0,50.629999999999995,30.39191685525218,24.543320711038042,28.758337492242543,28.875111775890243,54.9,7218.777943972561,7163.877943972561
