X,ID,NoEssai,NoBloc,ID_bl,NoTraitement,test_type,obsv,pred,index,tsizeMS_L,tsizeS_M,RendGros,RendMoy,RendPetit
1856,244-2-5,244,2,244-2,5,P,-0.62904,-0.017167,4578,-1.0655954139137858,0.7717854149444925,2.928129286,18.63759857,6.2570671430000004
1857,244-2-6,244,2,244-2,6,P,-0.695978,0.309477,4579,-1.1320300855085554,0.6436923615075467,2.505053571,15.79853786,6.357269286
1858,244-2-7,244,2,244-2,7,P,-1.303196,0.349153,4580,-1.7346837823008203,0.6583308560403077,1.313761429,17.51310786,6.902814286
1859,244-2-8,244,2,244-2,8,P,-0.210264,0.377342,4581,-0.6499679452103931,0.5198511609293557,4.308692143,13.794495,6.613341429
1860,244-2-9,244,2,244-2,9,P,-0.379068,0.309665,4582,-0.8175030864644999,0.6315244289554356,4.52023,19.22767786,7.871435
1861,244-2-10,244,2,244-2,10,P,-0.495945,-0.003767,4583,-0.9335010581701582,0.7568474252851339,3.551609286,19.02727357,6.524272857
1862,245-1-1,245,1,245-1,1,P,0.778907,0.307681,4594,0.33176768927180855,1.4948194384442384,12.31373,23.60317143,2.850194286
1863,245-1-2,245,1,245-1,2,P,0.762572,0.602689,4595,0.3155551865545323,1.0882482597289183,12.38053143,18.158855,3.89675
1864,245-1-3,245,1,245-1,3,P,0.369397,0.67209699999999994,4596,-0.07466407074001291,1.3158640436674032,7.136619286,19.82889071,3.083999286
1865,245-1-4,245,1,245-1,4,P,0.653246,0.654412,4597,0.20705096203108342,1.072369546237865,10.56575929,17.50197429,3.841082143
1866,245-1-5,245,1,245-1,5,P,0.726619,0.602689,4598,0.27987248727371106,1.156901760044685,10.521225,16.92302857,3.295537143
1867,245-1-6,245,1,245-1,6,P,0.446534,0.67209699999999994,4599,0.0018932024133318515,1.1380444615588061,7.136619286,15.92100714,3.184201429
1868,245-1-7,245,1,245-1,7,P,-0.188571,0.654412,4600,-0.6284375160672202,0.9638832145581812,4.230757143,18.05865286,4.620432143
1869,245-1-8,245,1,245-1,8,P,0.641833,0.742924,4601,0.19572407390302982,1.5250158141920513,9.775275714,22.61228357,2.616389286
1870,245-1-9,245,1,245-1,9,P,0.39265099999999997,0.619407,4602,-0.051585563512388743,1.2248544993084733,10.38762214,26.30862929,4.653832857
1871,245-1-10,245,1,245-1,10,P,0.513731,0.073611,4603,0.06858508535533758,0.9055963203399255,11.23377357,19.59508571,5.444316429
1872,245-3-1,245,3,245-3,1,P,0.303736,0.29524,4614,-0.1398321126536923,0.9340340674177798,10.18721786,23.40276714,6.245933571
1873,245-3-2,245,3,245-3,2,P,0.494364,0.345079,4615,0.049363290989515696,1.1684851898476385,10.56575929,22.72361929,4.353226429
1874,245-3-3,245,3,245-3,3,P,0.32963,0.583348,4616,-0.11413278009127992,1.3599683236311324,9.218597143,27.73372643,4.05262
1875,245-3-4,245,3,245-3,4,P,0.828455,0.654412,4617,0.3809429840774678,1.2158329155462735,20.341035,30.13857786,5.399782143
1876,245-3-5,245,3,245-3,5,P,0.751033,0.345079,4618,0.3041030845899244,1.3680050565424868,13.56069,24.58292571,3.551609286
1877,245-3-6,245,3,245-3,6,P,0.454092,0.583348,4619,0.009394319584279831,0.8917250830553278,16.98983,31.55254143,8.940257857
1878,245-3-7,245,3,245-3,7,P,0.351592,0.654412,4620,-0.09233499059029085,0.7663292185240798,11.59004786,22.31167714,7.548561429
1879,245-3-8,245,3,245-3,8,P,0.627985,0.668314,4621,0.18198022711753736,1.307138029198967,14.09510143,28.42400786,4.475695714
1880,245-3-9,245,3,245-3,9,P,0.353983,0.266728,4622,-0.08996203738334202,1.094526457359616,9.708474286,23.50296929,4.998973571
1881,245-3-10,245,3,245-3,10,P,0.513038,0.276078,4623,0.06789674042724186,1.494723824058947,10.68822857,28.30153857,3.418006429
1882,246-1-1,246,1,246-1,1,P,-0.862671,0.258263,4624,-1.2974704742455119,0.24270843496442196,1.53921625,8.952783125,6.3517025
1883,246-1-2,246,1,246-1,2,P,0.302178,0.229507,4625,-0.14137829832431198,0.5055472734450986,5.845125,9.9367125,4.861195625
1884,246-1-3,246,1,246-1,3,P,0.122247,0.229507,4626,-0.31995592467987616,0.12513441842499293,5.387256875,8.70923625,7.296664375
1885,246-1-4,246,1,246-1,4,P,-0.062672,0.229507,4627,-0.5034854676964446,0.5809436440249525,4.77351875,13.33662688,5.86460875
1886,246-1-5,246,1,246-1,5,P,-0.039036,0.229507,4628,-0.48002731003708476,0.3939336965452054,4.89042125,11.63179875,6.6634425
1887,246-1-6,246,1,246-1,6,P,0.118392,0.229507,4629,-0.3237826622535515,0.26381612291307754,4.627390625,8.290335625,5.70873875
1888,246-1-7,246,1,246-1,7,P,0.316331,0.229507,4630,-0.12733096375718722,0.30922493987065547,6.731635625,9.790584375,6.322476875
1889,246-1-8,246,1,246-1,8,P,0.490061,0.302123,4631,0.045093047899907236,0.2510348883332123,8.16369125,9.225555625,6.468605
1890,246-1-9,246,1,246-1,9,P,0.097597,0.190968,4632,-0.34442085957367335,0.30224856146173207,5.221645,9.8587775,6.4296375
1891,246-2-1,246,2,246-2,1,P,0.187445,0.285034,4633,-0.2552483833107128,0.4582657850779741,5.14371,9.72239125,5.08525875
1892,246-2-2,246,2,246-2,2,P,0.164305,0.229507,4634,-0.2782144808309041,0.3422676419249506,6.478346875,11.60257313,7.15053625
1893,246-2-3,246,2,246-2,3,P,0.758935,0.229507,4635,0.31194551138467413,0.44663295356820687,10.33612938,9.673681875,5.14371
1894,246-2-4,246,2,246-2,4,P,0.785175,0.229507,4636,0.3379879372610912,0.6131817411537663,13.7555275,14.0283,5.893834375
1895,246-2-5,246,2,246-2,5,P,0.856899,0.229507,4637,0.40917251023935935,0.3506345061963934,11.1057375,8.621559375,5.250870625
1896,246-2-6,246,2,246-2,6,P,0.280093,0.229507,4638,-0.16329645348084643,0.6192933330561352,5.98151125,11.32005875,4.7150675
1897,246-2-7,246,2,246-2,7,P,0.457561,0.229507,4639,0.012836678909234012,0.36316972541317805,8.290335625,10.55045063,6.312735
1898,246-2-8,246,2,246-2,8,P,0.723846,0.244546,4640,0.27711994786459326,0.6601477488462062,9.751616875,11.07651188,4.354618125
1899,246-2-9,246,2,246-2,9,P,0.260096,0.302123,4641,-0.18314393538862067,0.5008857027516734,7.5986625,13.55094813,6.673184375
1900,246-3-1,246,3,246-3,1,P,0.459429,0.347652,4642,0.014690700568272708,0.41344213341534397,4.783260625,6.29325125,3.507075
1901,246-3-2,246,3,246-3,2,P,0.817724,0.35677,4643,0.370292570126536,0.49751792455845856,10.37509688,9.37168375,4.6371325
1902,246-3-3,246,3,246-3,3,P,0.649966,0.418758,4644,0.20379570826126003,0.19585923279525067,9.44961875,8.4559475,6.41015375
1903,246-3-4,246,3,246-3,4,P,0.88778,0.339013,4645,0.43982213202210113,0.2575574114215394,11.07651188,7.7545325,5.387256875
1904,246-3-5,246,3,246-3,5,P,0.814821,0.35677,4646,0.36741096605840107,0.5416757086699255,9.926970625,9.284006875,4.315650625
1905,246-3-6,246,3,246-3,6,P,0.77517,0.418758,4647,0.3280584448203295,0.7985393900504283,9.8587775,11.60257313,3.750621875
1906,246-3-7,246,3,246-3,7,P,1.046198,0.339013,4648,0.5970487527601265,0.8078487117964279,12.25527875,10.44329,3.33172125
1907,246-3-8,246,3,246-3,8,P,0.762044,0.157121,4649,0.315030708879925,0.927189000643527,11.2616075,14.74919875,3.974685
1908,246-3-9,246,3,246-3,9,P,0.279456,8.21e-4,4650,-0.16392904484265977,0.8162368499013914,6.770603125,14.73945688,4.646874375
1909,247-1-1,247,1,247-1,1,P,-1.973299,-0.819463,4651,-2.399748916135179,-0.8507301150461706,0.53955,5.58734,18.60848
1910,247-1-2,247,1,247-1,2,P,0.444627,-0.94419,4652,-5.551115123125783e-17,-0.5752000117214549,0,8.95653,20.20315
1911,247-1-3,247,1,247-1,3,P,-2.075683,-1.186418,4653,-2.50136305475438,-0.6733203133567798,0.52756,7.01415,18.17684
1912,247-1-4,247,1,247-1,4,P,-1.12397,-1.298279,4654,-1.5568049370827322,-0.36367419978873144,2.11024,10.98284,18.36868
1913,247-1-5,247,1,247-1,5,P,-2.337712,-0.94419,4655,-2.761422285622071,-0.4240844674584734,0.43164,9.41215,17.1457
1914,247-1-6,247,1,247-1,6,P,-2.812492,-1.186418,4656,-3.232633186160222,-1.0149460847345582,0.25179,6.43863,27.04944
1915,247-1-7,247,1,247-1,7,P,-2.254926,-1.298279,4657,-2.6792590516598955,-0.4023641145660587,0.51557,10.32339,18.23679
1916,247-1-8,247,1,247-1,8,P,-1.761313,-1.219207,4658,-2.1893569969517293,-0.540672415382745,1.03114,10.27543,22.07359
1917,247-1-9,247,1,247-1,9,P,-0.844851,-1.348034,4659,-1.2797837991437535,-0.6966014673064697,2.72173,7.97335,21.35419
1918,247-2-1,247,2,247-2,1,P,-1.863094,-1.129265,4660,-2.290372508671604,-0.4195757193500441,0.50358,6.18684,11.19866
1919,247-2-2,247,2,247-2,2,P,-0.774821,-0.991854,4661,-1.2102807386218655,-0.4186433219429009,3.14138,10.28742,18.59649
1920,247-2-3,247,2,247-2,3,P,-1.750573,-1.141484,4662,-2.1786977250224004,-0.27331650422006104,1.165428,13.84845,20.383
1921,247-2-4,247,2,247-2,4,P,-2.68141,-1.066683,4663,-3.102536695134602,-0.7003176396964803,0.25179,6.85828,18.4646
1922,247-2-5,247,2,247-2,5,P,0.444627,-0.991854,4664,-5.551115123125783e-17,-1.5390492850643933,0,1.82248,16.0666
1923,247-2-6,247,2,247-2,6,P,0.444627,-1.141484,4665,0,-0.900122661585009,0,4.1965,14.9875
1924,247-2-7,247,2,247-2,7,P,-2.383945,-1.066683,4666,-2.807308024147254,-0.961913393296239,0.31174,4.9159,19.16002
1925,247-2-8,247,2,247-2,8,P,0.444627,-0.919959,4667,5.551115123125783e-17,-1.3026252695269682,0,3.12939,19.74753
1926,247-2-9,247,2,247-2,9,P,-1.400645,-1.093615,4668,-1.8314000701755737,-0.5508995466380145,1.3189,8.41698,18.3447
1927,247-3-1,247,3,247-3,1,P,-1.148138,-1.141423,4669,-1.5807915638433276,-0.23342702944556176,2.52989,14.8676,20.68275
1928,247-3-2,247,3,247-3,2,P,-2.157025,-1.374962,4670,-2.582093677176527,-0.3366540729016635,0.53955,10.04762,16.17451
1929,247-3-3,247,3,247-3,3,P,-1.723381,-1.470964,4671,-2.1517101567737003,-0.2788825571080849,0.98318,11.25861,16.70207
1930,247-3-4,247,3,247-3,4,P,-1.306346,-1.367189,4672,-1.7378096732617987,-0.5894269015022995,1.27094,7.03813,16.19849
1931,247-3-5,247,3,247-3,5,P,-1.737897,-1.374962,4673,-2.1661172026068884,-0.12726731000939207,0.92323,11.97801,14.34004
1932,247-3-6,247,3,247-3,6,P,-1.999511,-1.470964,4674,-2.4257644679751698,-0.5863003843503195,0.53955,6.9542,15.93471
1933,247-3-7,247,3,247-3,7,P,-1.58712,-1.367189,4675,-2.0164730770579125,-1.0232284151065636,0.85129,4.87993,20.7427
1934,247-3-8,247,3,247-3,8,P,-2.273929,-1.349881,4676,-2.698119093619357,-0.4642615145027946,0.52756,10.34737,19.95136
1935,247-3-9,247,3,247-3,9,P,-1.006828,-1.335484,4677,-1.4405435864472012,-0.30026230515236574,2.36203,11.1507,17.04978
1936,248-1-1,248,1,248-1,1,P,-0.584958,-0.556182,4678,-1.021845416322608,0.6309743924391905,2.415882857,13.19358857,5.4054
1937,248-1-2,248,1,248-1,2,P,-0.198861,-0.493586,4679,-0.6386502478778282,0.7925015890837671,3.287365714,12.58686,4.103691429
1938,248-1-3,248,1,248-1,3,P,-1.393391,-0.484203,4680,-1.8242001400777343,0.05420379655206675,0.893545714,8.670702857,8.03088
1939,248-1-4,248,1,248-1,4,P,-0.609076,-0.4638,4681,-1.0457818875042462,0.6393989462754579,2.735794286,15.47709429,6.265851429
1940,248-1-5,248,1,248-1,5,P,-0.179529,-0.409953,4682,-0.6194637297069145,0.5703803875868368,4.214005714,13.46937429,6.012128571
1941,248-1-6,248,1,248-1,6,P,-0.547385,-0.493586,4683,-0.9845547763487675,0.5088437652308984,2.47104,11.82569143,5.758405714
1942,248-1-7,248,1,248-1,7,P,-1.643621,-0.484203,4684,-2.0725493496784297,0.36432670992776794,0.816325714,13.37009143,7.986754286
1943,248-1-8,248,1,248-1,8,P,-0.71625,-0.4638,4685,-1.152150329547975,0.7682376747931182,2.426914286,17.13180857,5.780468571
1944,248-1-9,248,1,248-1,9,P,-0.375783,-0.409953,4686,-0.8142424617787254,0.4208380198173078,3.375617143,12.32210571,6.79536
1945,248-1-10,248,1,248-1,10,P,-0.904845,-0.285829,4687,-1.3393267955613037,0.3186430872809394,1.798122857,11.61609429,7.402088571
1946,248-1-11,248,1,248-1,11,P,-0.433325,-0.32197,4688,-0.871351577583821,0.38781328278196714,2.890234286,11.05349143,6.387197143
1947,248-2-1,248,2,248-2,1,P,-0.800297,-0.505214,4689,-1.2355650563564249,0.5863890552418443,2.029782857,13.95475714,6.089348571
1948,248-2-2,248,2,248-2,2,P,-1.09321,-0.493586,4690,-1.5262758141765855,0.5789681389472712,1.588525714,15.51018857,6.839485714
1949,248-2-3,248,2,248-2,3,P,-1.179782,-0.466052,4691,-1.6121972265486764,0.5744735910474252,1.533368571,16.58023714,7.357962857
1950,248-2-4,248,2,248-2,4,P,-0.20496,-0.388732,4692,-0.6447034688125631,0.6235869556170244,3.728622857,12.76336286,5.284054286
1951,248-2-5,248,2,248-2,5,P,-1.3384,-0.387418,4693,-1.7696228168706412,-0.0024285317081623736,1.103142857,9.6194057140000009,9.6525
1952,248-2-6,248,2,248-2,6,P,-0.40047,-0.493586,4694,-0.8387433852381869,0.6672370297621285,4.158848571,18.62105143,7.247648571
1953,248-2-7,248,2,248-2,7,P,-0.570407,-0.466052,4695,-1.0074028897714362,0.9058466916837514,2.669605714,17.39656286,4.831765714
1954,248-2-8,248,2,248-2,8,P,-0.622046,-0.388732,4696,-1.0586538864198503,0.6260165063956699,2.371757143,13.50246857,5.570871429
1955,248-2-9,248,2,248-2,9,P,-0.061828,-0.387418,4697,-0.5026476202290783,1.1158258443180618,4.920017143,20.04410571,4.136785714
1956,248-2-10,248,2,248-2,10,P,-0.920191,-0.285829,4698,-1.3545575632409181,0.4361592314526389,1.886374286,13.49143714,7.280742857
1957,248-2-11,248,2,248-2,11,P,-1.291976,-0.386665,4699,-1.7235481228247453,0.4848164490183934,1.257582857,14.62767429,7.368994286
1958,250-1-1,250,1,250-1,1,P,-1.824236,-0.706418,4744,-2.2518066170598834,1.607115622272129,0.509652,25.034724,2.579148
1959,250-1-2,250,1,250-1,2,P,-1.159225,-0.687291,4745,-1.5917947847730933,1.5827796121644457,1.050192,22.594572,2.409264
1960,250-1-3,250,1,250-1,3,P,-0.397123,-0.755876,4746,-0.8354217935684987,1.7955567598947164,3.181464,31.50576,2.486484
1961,250-1-4,250,1,250-1,4,P,-0.879816,-0.717599,4747,-1.3144865927466665,1.681882904384611,1.683396,27.660204,2.563704
1962,250-1-5,250,1,250-1,5,P,-1.532278,-0.797445,4748,-1.962043097214043,1.4171962239416702,1.050192,31.629312,4.262544
1963,250-1-6,250,1,250-1,6,P,-0.652293,-0.687291,4749,-1.0886739684417885,1.7061314966447247,2.054052,26.038584,2.332044
1964,250-1-7,250,1,250-1,7,P,-1.918336,-0.755876,4750,-2.3451988252056384,1.625643631778184,0.54054,30.162132,3.027024
1965,250-1-8,250,1,250-1,8,P,0.444627,-0.717599,4751,0,1.3156926125149613,0,26.903448,4.185324
1966,250-1-9,250,1,250-1,9,P,-0.709241,-0.797445,4752,-1.145193975111362,1.3005133071415922,2.810808,28.664064,4.55598
1967,250-1-10,250,1,250-1,10,P,-1.815182,-0.739307,4753,-2.2428211317928857,1.586999762842149,0.602316,28.849392,3.057912
1968,250-1-11,250,1,250-1,11,P,-1.960989,-0.667059,4754,-2.387531927413473,1.0875847155749225,0.54054,21.714264,4.664088
1969,250-3-1,250,3,250-3,1,P,0.394154,-0.700485,4766,-0.05009371080658831,2.292221336920792,5.729724,30.81078,1.204632
1970,250-3-2,250,3,250-3,2,P,-0.726433,-0.700485,4767,-1.1622562715767535,1.7364562849904313,2.501928,35.459424,3.042468
1971,250-3-3,250,3,250-3,3,P,-0.715962,-0.636939,4768,-1.151863883286474,1.9370170577351444,2.579148,41.590692,2.687256
1972,250-3-4,250,3,250-3,4,P,-0.817288,-0.822194,4769,-1.2524284798962988,1.9763542639243827,2.00772,37.652472,2.301156
1973,250-3-5,250,3,250-3,5,P,0.10661,-0.857014,4770,-0.3354755720710091,2.205106535651995,4.772196,34.223904,1.513512
1974,250-3-6,250,3,250-3,6,P,-0.055783,-0.700485,4771,-0.4966478981349928,1.8286430443332775,5.513508,36.91116,2.77992
1975,250-3-7,250,3,250-3,7,P,-0.049397,-0.636939,4772,-0.4903098173218968,2.0134225563175354,5.065632,38.347452,2.223936
1976,250-3-8,250,3,250-3,8,P,-1.452872,-0.822194,4773,-1.8832343849898905,1.8880098126361968,1.034748,39.474864,2.733588
1977,250-3-9,250,3,250-3,9,P,-0.601569,-0.857014,4774,-1.0383313358446289,2.276088923561746,2.424708,43.2432,1.729728
1978,250-3-10,250,3,250-3,10,P,-0.306175,-0.857014,4775,-0.7451578023927006,2.278106347986399,3.042468,37.945908,1.513512
1979,250-3-11,250,3,250-3,11,P,-0.338303,-0.646069,4776,-0.7770443952813737,2.208219113618424,3.55212,43.845516,1.9305
1980,251-1-1,251,1,251-1,1,P,-0.519602,0.014435,4777,-0.9569802942920158,0.8176197209677631,2.57796,14.83812,4.66884
1981,251-1-2,251,1,251-1,2,P,0.053085,0.109535,4778,-0.38859860220252396,0.7656722985296249,6.74784,18.66348,6.3201599999999996
1982,251-1-3,251,1,251-1,3,P,-0.274148,0.109535,4779,-0.7133715561120714,0.974438301716567,4.2174,20.12472,5.07276
1983,251-1-4,251,1,251-1,4,P,-0.227391,0.117695,4780,-0.6669661395149005,0.8533547587277058,3.69468,15.28956,4.5738
1984,251-1-5,251,1,251-1,5,P,0.86048,0.183101,4781,0.4127270366693734,1.240833640260817,20.88504,30.294,5.23908
1985,251-1-6,251,1,251-1,6,P,0.757698,0.109535,4782,0.31071758875785604,1.156851601824584,14.6124,22.6314,4.40748
1986,251-1-7,251,1,251-1,7,P,0.574238,0.109535,4783,0.12863650879245617,1.0362012456910894,14.41044,25.61328,5.91624
1987,251-1-8,251,1,251-1,8,P,-0.963817,0.117695,4784,-1.397855958176785,0.8376540287159563,2.04336,20.46924,6.26076
1988,251-1-9,251,1,251-1,9,P,-0.627748,0.183101,4785,-1.0643133851508901,0.4975973836866673,2.376,12.43836,6.15384
1989,251-1-10,251,1,251-1,10,P,-0.112518,0.183101,4786,-0.5529565714249272,0.38525383699893245,6.09444,15.75288,9.13572
1990,251-1-11,251,1,251-1,11,P,1.029366,0.006684,4787,0.5803430679325188,1.1199125252080766,16.8696,18.2952,3.75408
1991,251-3-1,251,3,251-3,1,P,0.483776,0.299372,4799,0.03885509826517669,1.0118728266277932,10.72764,20.92068,5.00148
1992,251-3-2,251,3,251-3,2,P,0.480163,0.209825,4800,0.035269161481938927,0.31591007723291054,6.49836,7.7814,4.97772
1993,251-3-3,251,3,251-3,3,P,-0.403013,0.109535,4801,-0.8412675497234797,0.8820507995019632,3.3858,17.7012,5.08464
1994,251-3-4,251,3,251-3,4,P,0.74117,0.117695,4802,0.29431357953594695,1.0108300379536441,15.5628,22.17996,5.31036
1995,251-3-5,251,3,251-3,5,P,-0.87127,0.325739,4803,-1.3060041210921884,0.6127336567340145,2.15028,16.41816,6.90228
1996,251-3-6,251,3,251-3,6,P,0.389401,0.209825,4804,-0.05481048986665654,0.9695336016121958,8.42292,17.8794,4.53816
1997,251-3-7,251,3,251-3,7,P,-0.095505,0.109535,4805,-0.5360710232659134,0.7289137235090617,6.03504,19.4832,6.9498
1998,251-3-8,251,3,251-3,8,P,0.191705,0.117695,4806,-0.25102076020234815,0.7651620013376872,8.5536,19.98216,6.7716
1999,251-3-9,251,3,251-3,9,P,-0.322617,0.325739,4807,-0.7614762920121722,0.8848744851500048,3.67092,17.43984,4.9896
2000,251-3-10,251,3,251-3,10,P,0.23174,0.217548,4808,-0.21128661693958414,0.7941411220114896,7.13988,16.2162,5.27472
2001,251-3-11,251,3,251-3,11,P,0.625379,0.041132,4809,0.17939299317201557,1.0271035332341723,13.40064,22.23936,5.20344
2002,253-1-1,253,1,253-1,1,P,0.759075,0.428419,4834,0.312084359897295,1.8994919804920896,9.350572,24.443332,1.665408
2003,253-1-2,253,1,253-1,2,P,0.858485,0.428419,4835,0.4107465529414756,2.3903866193674466,8.864828,29.0579,0.988836
2004,253-1-3,253,1,253-1,3,P,0.549642,0.428419,4836,0.10422524996751048,2.4474815646631893,7.008592,34.817436,1.092924
2005,253-1-4,253,1,253-1,4,P,1.035207,0.428419,4837,0.5861405283076926,2.2009589695932528,12.646692,29.248728,1.3011
2006,253-1-5,253,1,253-1,5,P,-0.369019,0.428419,4838,-0.8075296089502574,2.2335458742202965,2.723636,35.528704,1.509276
2007,253-1-6,253,1,253-1,6,P,0.174767,0.428419,4839,-0.2678313893308304,2.2214060910244857,5.169704,34.52252,1.491928
2008,253-1-7,253,1,253-1,7,P,0.549601,0.428419,4840,0.10418513040930777,2.524979703625646,6.227932,32.683632,0.919444
2009,253-1-8,253,1,253-1,8,P,0.451591,0.428419,4841,0.0069120661456798516,2.361191226015337,7.060636,37.176764,1.318448
2010,253-1-9,253,1,253-1,9,P,0.694707,0.154108,4842,0.24820037238755654,2.671723572613672,8.552564,41.739288,0.95414
2011,253-3-1,253,3,253-3,1,P,1.17436,0.428419,4852,0.7242471672889699,2.194639832085187,9.940404,19.325672,0.8674
2012,253-3-2,253,3,253-3,2,P,0.575648,0.428419,4853,0.13003641053064635,2.0450153876775183,8.379084,30.341652,1.682756
2013,253-3-3,253,3,253-3,3,P,-0.361546,0.428419,4854,-0.8001127163732263,2.1731230199304212,2.966508,36.743064,1.700104
2014,253-3-4,253,3,253-3,4,P,0.312622,0.428419,4855,-0.13101269907106072,2.2088324077019275,5.776884,32.336672,1.422536
2015,253-3-5,253,3,253-3,5,P,1.169401,0.428419,4856,0.7193253476638812,2.0396852444238913,11.866032,20.800252,1.162316
2016,253-3-6,253,3,253-3,6,P,0.37982900000000003,0.428419,4857,-0.06431096162851191,2.006475067692433,6.227932,27.84354,1.630712
2017,253-3-7,253,3,253-3,7,P,0.969992,0.428419,4858,0.5214156592302093,2.2889351473845214,11.935424,31.798884,1.249056
2018,253-3-8,253,3,253-3,8,P,0.30773,0.306797,4859,-0.1358681137039257,2.144415147382829,7.02594,37.801292,1.82154
2019,253-3-9,253,3,253-3,9,P,0.603738,0.154108,4860,0.1579146825077049,2.4230704162076924,7.823948,35.771576,1.162316
2020,254-1-1,254,1,254-1,1,P,0.444627,-0.246586,4861,0,0.803355811565068,0,12.724758,4.085454
2021,254-1-2,254,1,254-1,2,P,0.444627,-0.246586,4862,-4.5319650809894085e-17,0.004234184994361477,0,8.71737,8.665326
2022,254-1-3,254,1,254-1,3,P,0.444627,-0.246586,4863,0,0.22310411937768243,0,6.63561,4.840092
2023,254-1-4,254,1,254-1,4,P,0.444627,-0.246586,4864,2.7755575615628914e-17,0.3390031490852428,0,14.02448842,8.683130526
2024,254-1-5,254,1,254-1,5,P,0.444627,-0.246586,4865,0,0.33634903485384815,0,9.211788,5.72484
